Outcome,Model,Evaluation_weighting,Axis,Group,Metric,Point_estimate,CI95_lower,CI95_upper,Valid_replicates,Requested_replicates
MEDDL,XGBoost,WTFA_A,Sex,Male,FPR,0.10935538398343611,0.09640293622529185,0.12443639576455749,400,400
MEDDL,XGBoost,WTFA_A,Sex,Male,Brier,0.05845208592735686,0.05067986072966757,0.06628826207808433,400,400
MEDDL,XGBoost,WTFA_A,Sex,Male,Calibration_abs_error,0.004313575788816637,0.00021327816977030072,0.014399213969806493,400,400
MEDDL,XGBoost,Unweighted,Sex,Female,AUROC,0.8009930925458679,0.7800819247421521,0.823058642033738,400,400
MEDDL,XGBoost,Unweighted,Sex,Female,AUPRC,0.33457440985057835,0.28717206194672473,0.39165795576445955,400,400
MEDDL,XGBoost,Unweighted,Sex,Female,Recall,0.5152439024390244,0.4600592138997357,0.5666812865497076,400,400
MEDDL,XGBoost,Unweighted,Sex,Female,FNR,0.4847560975609756,0.43331871345029244,0.5399407861002643,400,400
MEDDL,XGBoost,Unweighted,Sex,Female,FPR,0.13122605363984674,0.11944691287784488,0.1423467126745343,400,400
MEDDL,XGBoost,Unweighted,Sex,Female,Brier,0.07418465840764238,0.06726593000381768,0.08146920958179706,400,400
MEDDL,XGBoost,Unweighted,Sex,Female,Calibration_abs_error,0.00611852855617992,0.0005355946436269466,0.015445329028916523,400,400
MEDDL,XGBoost,WTFA_A,Sex,Female,AUROC,0.7950043997542593,0.7672533104416078,0.8216686730277798,400,400
MEDDL,XGBoost,WTFA_A,Sex,Female,AUPRC,0.3486158369076381,0.2964862250407384,0.42377876097575695,400,400
MEDDL,XGBoost,WTFA_A,Sex,Female,Recall,0.5099983944659028,0.44471943427666916,0.5747887819662189,400,400
MEDDL,XGBoost,WTFA_A,Sex,Female,FNR,0.49000160553409716,0.42521121803378115,0.5552805657233307,400,400
MEDDL,XGBoost,WTFA_A,Sex,Female,FPR,0.14169801401330792,0.12570365289423108,0.15628804669802615,400,400
MEDDL,XGBoost,WTFA_A,Sex,Female,Brier,0.08099189269000241,0.07085948353279642,0.09011911328550003,400,400
MEDDL,XGBoost,WTFA_A,Sex,Female,Calibration_abs_error,0.010474046598418302,0.0008116699424796744,0.023927507409210666,400,400
MEDDL,XGBoost,Unweighted,Age,18-34,AUROC,0.7920662338435881,0.7594096213266714,0.8261965821360477,400,400
MEDDL,XGBoost,Unweighted,Age,18-34,AUPRC,0.39896260236201514,0.33101450792301723,0.4751999320839457,400,400
MEDDL,XGBoost,Unweighted,Age,18-34,Recall,0.6134969325153374,0.5514930955120828,0.6771112399910199,400,400
MEDDL,XGBoost,Unweighted,Age,18-34,FNR,0.38650306748466257,0.32288876000898004,0.44850690448791714,400,400
MEDDL,XGBoost,Unweighted,Age,18-34,FPR,0.18005295675198588,0.15450566721732747,0.20162441626978417,400,400
MEDDL,XGBoost,Unweighted,Age,18-34,Brier,0.0933193036518544,0.08171449840135417,0.1047694156956271,400,400
MEDDL,XGBoost,Unweighted,Age,18-34,Calibration_abs_error,0.014277328999246539,0.0011507679470116872,0.03121890439487207,400,400
MEDDL,XGBoost,WTFA_A,Age,18-34,AUROC,0.8036243115010255,0.7628356331100082,0.8445602975895925,400,400
MEDDL,XGBoost,WTFA_A,Age,18-34,AUPRC,0.400947593008467,0.3305543951229301,0.4976599277750907,400,400
MEDDL,XGBoost,WTFA_A,Age,18-34,Recall,0.6033910559110667,0.5265253436056427,0.6869060348640406,400,400
MEDDL,XGBoost,WTFA_A,Age,18-34,FNR,0.3966089440889332,0.3130939651359595,0.4734746563943571,400,400
MEDDL,XGBoost,WTFA_A,Age,18-34,FPR,0.16608602748575743,0.14311788708066342,0.18757669464260648,400,400
MEDDL,XGBoost,WTFA_A,Age,18-34,Brier,0.08534573211462015,0.07204582962391497,0.10132609452567963,400,400
MEDDL,XGBoost,WTFA_A,Age,18-34,Calibration_abs_error,0.012306088981496238,0.0004267634809476364,0.03417479607411948,400,400
MEDDL,XGBoost,Unweighted,Age,35-49,AUROC,0.7581958207905781,0.7186159208826172,0.7991094044436124,400,400
MEDDL,XGBoost,Unweighted,Age,35-49,AUPRC,0.320176270959011,0.2519652263274866,0.4094877021731176,400,400
MEDDL,XGBoost,Unweighted,Age,35-49,Recall,0.5352112676056338,0.4485294117647059,0.6085664335664335,400,400
MEDDL,XGBoost,Unweighted,Age,35-49,FNR,0.4647887323943662,0.39143356643356647,0.5514705882352942,400,400
MEDDL,XGBoost,Unweighted,Age,35-49,FPR,0.18174726989079562,0.1599263439213697,0.20343013569801238,400,400
MEDDL,XGBoost,Unweighted,Age,35-49,Brier,0.07971457241073211,0.06998252842433304,0.08923785049591405,400,400
MEDDL,XGBoost,Unweighted,Age,35-49,Calibration_abs_error,0.009791870250239698,0.0007382952240235247,0.023141106531268642,400,400
MEDDL,XGBoost,WTFA_A,Age,35-49,AUROC,0.7719514347379338,0.7264518949217142,0.8170307505591975,400,400
MEDDL,XGBoost,WTFA_A,Age,35-49,AUPRC,0.3257817888688327,0.23658472537598066,0.4298020212655649,400,400
MEDDL,XGBoost,WTFA_A,Age,35-49,Recall,0.5408959976558734,0.43967603454452037,0.6368730489126737,400,400
MEDDL,XGBoost,WTFA_A,Age,35-49,FNR,0.45910400234412657,0.3631269510873261,0.5603239654554795,400,400
MEDDL,XGBoost,WTFA_A,Age,35-49,FPR,0.17646425974538707,0.15095507229729496,0.2034800922322063,400,400
MEDDL,XGBoost,WTFA_A,Age,35-49,Brier,0.0811547863021694,0.06889460741815497,0.09341027559054813,400,400
MEDDL,XGBoost,WTFA_A,Age,35-49,Calibration_abs_error,0.007172419779221922,0.0005779689546849799,0.024216625729997332,400,400
MEDDL,XGBoost,Unweighted,Age,50-64,AUROC,0.731929911005649,0.6870356654978661,0.770605157267934,400,400
MEDDL,XGBoost,Unweighted,Age,50-64,AUPRC,0.299835697819142,0.24191242833866905,0.38060373678236337,400,400
MEDDL,XGBoost,Unweighted,Age,50-64,Recall,0.47953216374269003,0.4026803427461905,0.5494055445978523,400,400
MEDDL,XGBoost,Unweighted,Age,50-64,FNR,0.52046783625731,0.4505944554021477,0.5973196572538095,400,400
MEDDL,XGBoost,Unweighted,Age,50-64,FPR,0.14560236511456023,0.12639384597631037,0.16212324134199133,400,400
MEDDL,XGBoost,Unweighted,Age,50-64,Brier,0.09030523441740945,0.07945590552283367,0.10182229400751037,400,400
MEDDL,XGBoost,Unweighted,Age,50-64,Calibration_abs_error,0.013632456256702605,0.0016826005612613141,0.029681280338109732,400,400
MEDDL,XGBoost,WTFA_A,Age,50-64,AUROC,0.7266311522924243,0.6743945908451454,0.7710158054282261,400,400
MEDDL,XGBoost,WTFA_A,Age,50-64,AUPRC,0.2994855405188709,0.24138009554258252,0.38928681244444446,400,400
MEDDL,XGBoost,WTFA_A,Age,50-64,Recall,0.47647926648394606,0.38689401283939473,0.5576173278993605,400,400
MEDDL,XGBoost,WTFA_A,Age,50-64,FNR,0.5235207335160539,0.4423826721006395,0.6131059871606053,400,400
MEDDL,XGBoost,WTFA_A,Age,50-64,FPR,0.13972672933365937,0.11779236991658266,0.1581341060063886,400,400
MEDDL,XGBoost,WTFA_A,Age,50-64,Brier,0.08928580259128913,0.07562790468608932,0.10470000794523844,400,400
MEDDL,XGBoost,WTFA_A,Age,50-64,Calibration_abs_error,0.015971728314350175,0.0011193293630978878,0.03561718724103471,400,400
MEDDL,XGBoost,Unweighted,Age,65-74,AUROC,0.7673664447857995,0.6813058013483491,0.8641051695637739,400,400
MEDDL,XGBoost,Unweighted,Age,65-74,AUPRC,0.11506737376579036,0.06490227683628129,0.20427965079705315,400,400
MEDDL,XGBoost,Unweighted,Age,65-74,Recall,0.3870967741935484,0.23326923076923078,0.5641666666666666,400,400
MEDDL,XGBoost,Unweighted,Age,65-74,FNR,0.6129032258064516,0.43583333333333335,0.7667307692307692,400,400
MEDDL,XGBoost,Unweighted,Age,65-74,FPR,0.03439153439153439,0.024935589774528054,0.046321184645331345,400,400
MEDDL,XGBoost,Unweighted,Age,65-74,Brier,0.025265015646601593,0.017450129767080314,0.0325706551428963,400,400
MEDDL,XGBoost,Unweighted,Age,65-74,Calibration_abs_error,0.016081125462567153,0.008193203282370257,0.024833331519723393,400,400
MEDDL,XGBoost,WTFA_A,Age,65-74,AUROC,0.8020946867202516,0.6915820623343606,0.8897542838626729,400,400
MEDDL,XGBoost,WTFA_A,Age,65-74,AUPRC,0.15622545657161874,0.07807679891171918,0.30627010654232534,400,400
MEDDL,XGBoost,WTFA_A,Age,65-74,Recall,0.3903492424835024,0.18755402528721063,0.6135632802830694,400,400
MEDDL,XGBoost,WTFA_A,Age,65-74,FNR,0.6096507575164974,0.3864367197169306,0.8124459747127891,400,400
MEDDL,XGBoost,WTFA_A,Age,65-74,FPR,0.031162607737093683,0.02151402962676842,0.0429409760758358,400,400
MEDDL,XGBoost,WTFA_A,Age,65-74,Brier,0.02752891380840667,0.017595978909171004,0.038591241994795064,400,400
MEDDL,XGBoost,WTFA_A,Age,65-74,Calibration_abs_error,0.010578647059782884,0.0010577575762494,0.022031956649782337,400,400
